"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PLA2G12A",5.93774563730508e-27,5.92825287281303,0.529,0.036,1.20096843260132e-22,"7","PLA2G12A"
"GSN",1.27864727372887e-26,5.69823780833321,0.588,0.046,2.58619197584401e-22,"7","GSN"
"SNN",1.38671244857326e-26,6.0204444021959,0.647,0.056,2.80476459848427e-22,"7","SNN"
"PDLIM11",2.08878654681088e-26,5.10051338336149,0.647,0.057,4.22477966957969e-22,"7","PDLIM1"
"ENSG00000293141",7.32670521201765e-26,6.12651789532254,0.412,0.022,1.48189939618269e-21,"7","ENSG00000293141"
"TPM4",2.42930342311671e-23,5.30038852548085,0.941,0.168,4.91350910359586e-19,"7","TPM4"
"NCOA4",8.29884511155853e-23,6.12652943822473,0.824,0.119,1.67852441226383e-18,"7","NCOA4"
"WHAMMP4",3.66943224219696e-22,6.04509121622882,0.353,0.019,7.42179365306757e-18,"7","WHAMMP4"
"GGTA1",4.78230646197076e-22,6.51171905977975,0.353,0.019,9.67269304998205e-18,"7","GGTA1"
"CTSA1",9.36877420283349e-22,5.5496779729028,0.824,0.13,1.8949282702651e-17,"7","CTSA"
"MARCHF2",1.94253121442438e-20,5.20948689883203,0.588,0.061,3.92896363429475e-16,"7","MARCHF2"
"ODC1",4.76886330345972e-20,5.11004811284608,0.706,0.095,9.64550291757763e-16,"7","ODC1"
"ACTN1",1.10086691615899e-19,4.76846740360286,0.647,0.08,2.22661342462317e-15,"7","ACTN1"
"MLH3",1.10801305597808e-18,5.1793984775258,0.353,0.023,2.24106720702127e-14,"7","MLH3"
"ILK",5.65107427006149e-18,5.08299857748218,0.706,0.107,1.14298628186264e-13,"7","ILK"
"H2BC12",7.63426593772852e-18,5.749345146743,0.588,0.071,1.54410662856497e-13,"7","H2BC12"
"FERMT3",1.16503748642029e-17,5.08414705803856,0.824,0.161,2.35640482003367e-13,"7","FERMT3"
"H2BC5",3.512711008071e-17,5.1663053307431,0.294,0.017,7.1048092849244e-13,"7","H2BC5"
"UBL4A",4.02791715185977e-17,4.7073406530597,0.471,0.046,8.14686523135157e-13,"7","UBL4A"
"SLC40A1",4.40326514480983e-17,6.67409249570064,0.353,0.026,8.90604408189237e-13,"7","SLC40A1"
"MCUR1",4.42587843835395e-17,5.25718116893716,0.471,0.045,8.9517817294147e-13,"7","MCUR1"
"CCL52",4.98333665312221e-17,3.13432394742579,1,0.247,1.0079296714605e-12,"7","CCL5"
"H2BC21",2.01560806230508e-16,5.61401858382633,0.353,0.026,4.07676886681826e-12,"7","H2BC21"
"SWI5",2.42757225101318e-16,4.77770652458571,0.471,0.048,4.91000763489926e-12,"7","SWI5"
"CD27-AS1",2.69829876532894e-16,5.13611956784283,0.294,0.018,5.45757908275432e-12,"7","CD27-AS1"
"LEPROT",5.54373533429411e-16,4.92885622347236,0.529,0.064,1.12127590871433e-11,"7","LEPROT"
"GPX11",7.00478529598105e-16,5.00588487766117,1,0.387,1.41678787396513e-11,"7","GPX1"
"RGS101",2.2602076907414e-15,4.17192103034492,1,0.387,4.57149607529356e-11,"7","RGS10"
"CALM31",7.26969336603203e-15,3.94157629415379,0.941,0.329,1.47036818021364e-10,"7","CALM3"
"RSU1",9.72115513139389e-15,3.98895941744462,0.765,0.157,1.96620083687573e-10,"7","RSU1"
"GMPR",1.3641004782859e-14,5.44414602343473,0.294,0.021,2.75902962738106e-10,"7","GMPR"
"ENSG00000290879",1.91633798806841e-14,5.14192482224721,0.294,0.021,3.87598521466717e-10,"7","ENSG00000290879"
"GRAP22",2.26542028851055e-14,4.66267787975171,0.765,0.177,4.58203907554143e-10,"7","GRAP2"
"PARVB",1.27168526887577e-13,5.16634214225579,0.529,0.074,2.57211062482814e-09,"7","PARVB"
"H1-0",1.86731790475148e-13,4.0106661011094,0.294,0.022,3.77683719415034e-09,"7","H1-0"
"XPNPEP1",2.42584710951723e-13,5.2865269271955,0.412,0.045,4.90651836370956e-09,"7","XPNPEP1"
"TMEM91",3.62689138303417e-13,4.22333016164776,0.353,0.033,7.33575051132491e-09,"7","TMEM91"
"ITGA6-AS1",1.05912248366185e-12,4.70350196512538,0.294,0.024,2.14218113545446e-08,"7","ITGA6-AS1"
"YWHAH1",4.3391700489151e-12,4.22925181761097,0.706,0.169,8.77640534093568e-08,"7","YWHAH"
"FHL1",8.45383570908577e-12,5.01058391417111,0.294,0.026,1.70987281051969e-07,"7","FHL1"
"MFSD1",9.71893243592092e-12,5.07580570216473,0.412,0.052,1.96575127448937e-07,"7","MFSD1"
"TPST22",1.25401132891165e-11,3.6736582093466,0.647,0.143,2.53636331385669e-07,"7","TPST2"
"PRDX62",1.2939716645218e-11,4.09287797054316,0.824,0.26,2.61718708866179e-07,"7","PRDX6"
"TAGLN2",1.3553988587621e-11,3.9161193865221,0.941,0.465,2.74142973173222e-07,"7","TAGLN2"
"TUBA4A1",1.41164728782916e-11,4.74429820188822,0.765,0.233,2.85519780436326e-07,"7","TUBA4A"
"CAPN1",3.10687580312243e-11,3.90428721448548,0.588,0.114,6.28396699939544e-07,"7","CAPN1"
"RNF11",3.75992175999385e-11,4.97242691960071,0.471,0.072,7.60481775176356e-07,"7","RNF11"
"OAZ12",3.83303392628735e-11,2.7897696948449,1,0.891,7.75269441930879e-07,"7","OAZ1"
"TUBA1C",4.90402792496672e-11,4.0583148702242,0.471,0.073,9.91888688103769e-07,"7","TUBA1C"
"CYB5R1",6.90705572671689e-11,4.81556519456201,0.353,0.041,1.39702109128576e-06,"7","CYB5R1"
"CDKN2D2",8.66383102664823e-11,4.30278617156705,0.706,0.198,1.75234646344987e-06,"7","CDKN2D"
"CD151",1.04031629057849e-10,4.84754688129851,0.353,0.042,2.10414372932404e-06,"7","CD151"
"CHMP6",1.5727703231869e-10,3.90185519939075,0.412,0.056,3.18108525567782e-06,"7","CHMP6"
"ABHD16A",1.63984270958636e-10,4.59032935590284,0.412,0.057,3.31674586440937e-06,"7","ABHD16A"
"H2AJ",1.87105181484771e-10,4.34561903868233,0.588,0.13,3.78438940071097e-06,"7","H2AJ"
"SH3BGRL33",2.34741955746402e-10,2.66992566522886,1,0.838,4.74789079692672e-06,"7","SH3BGRL3"
"DAAM1",2.9876024496605e-10,3.65154407629373,0.294,0.03,6.04272471468332e-06,"7","DAAM1"
"ACTB3",3.64415542881402e-10,2.58322990468385,1,0.985,7.37066877031924e-06,"7","ACTB"
"PYCR2",4.58711356779301e-10,4.46037627210274,0.471,0.08,9.27789590221814e-06,"7","PYCR2"
"H3-3A2",7.67547877624166e-10,2.41877159626047,0.941,0.715,1.55244233728264e-05,"7","H3-3A"
"MAX",7.91192642612695e-10,4.280414892196,0.647,0.168,1.60026623894844e-05,"7","MAX"
"LIMS12",1.26226813483942e-09,4.2020196821783,0.647,0.182,2.55306352952621e-05,"7","LIMS1"
"MYL63",1.47697388605348e-09,2.50417546088849,0.941,0.824,2.98732738193177e-05,"7","MYL6"
"H1-2",1.83937914382551e-09,3.94141651262892,0.412,0.064,3.72032825630147e-05,"7","H1-2"
"MGLL",2.29088807072409e-09,3.93394618197207,0.294,0.032,4.63355021184654e-05,"7","MGLL"
"MPST",2.56800274207331e-09,4.18323532894926,0.353,0.048,5.19404234611747e-05,"7","MPST"
"VCL",4.30251533214636e-09,3.93223648069296,0.353,0.047,8.70226751079922e-05,"7","VCL"
"ASAH12",9.45961876309615e-09,2.9210348094633,0.706,0.248,0.000191330249102383,"7","ASAH1"
"ARPC1B2",1.55186800072514e-08,2.96342053660519,0.941,0.713,0.000313880821826666,"7","ARPC1B"
"PYGL",1.87825772065576e-08,4.45230423833787,0.294,0.037,0.000379896406579835,"7","PYGL"
"LAMTOR11",1.98759734041544e-08,3.59607595857738,0.765,0.318,0.000402011438072427,"7","LAMTOR1"
"TALDO12",2.46576150960559e-08,4.3200745874936,0.765,0.341,0.000498724922932827,"7","TALDO1"
"TLN1",3.0923466909889e-08,3.59735335080761,0.471,0.1,0.000625458041719415,"7","TLN1"
"TIMP12",3.61593873883121e-08,2.48361801957143,0.765,0.298,0.000731359769316,"7","TIMP1"
"SNAP231",4.26684697428591e-08,4.31790962885292,0.529,0.132,0.000863012469019068,"7","SNAP23"
"GLUL2",5.02156801311237e-08,3.86320939942099,0.471,0.105,0.00101566234633211,"7","GLUL"
"ITM2B",6.75842887274878e-08,2.35618674815274,0.941,0.755,0.00136695982380217,"7","ITM2B"
"MYL12A3",8.40119618975402e-08,2.52246497676612,0.941,0.841,0.00169922594133965,"7","MYL12A"
"SAT12",9.55894925524196e-08,2.47736729072487,0.882,0.51,0.00193339307636524,"7","SAT1"
"TMEM140",1.0539780212165e-07,4.17773013898088,0.294,0.042,0.00213177594571249,"7","TMEM140"
"ENSG000002900182",1.24852347966211e-07,2.78807064291789,0.706,0.269,0.00252526358996459,"7","ENSG00000290018"
"MTPN1",1.30857092307316e-07,3.40236552954788,0.471,0.105,0.00264671554900777,"7","MTPN"
"PKM1",1.38361052594749e-07,3.27618792954308,0.824,0.401,0.0027984906497814,"7","PKM"
"OST4",1.4303592187247e-07,2.80521678078875,0.824,0.545,0.00289304455579258,"7","OST4"
"RAB37",1.62088894870661e-07,3.91725652186438,0.353,0.059,0.00327840998765399,"7","RAB37"
"GPX42",2.09330788438102e-07,2.35034755395732,0.824,0.51,0.00423392452694904,"7","GPX4"
"MTFR1L",3.28996654279513e-07,4.04782429638844,0.294,0.043,0.00665428632945743,"7","MTFR1L"
"TMSB4X2",3.96261776754793e-07,1.89231905000512,1,0.998,0.00801479069664245,"7","TMSB4X"
"HMGB12",4.11616905630777e-07,2.00634208563548,0.882,0.606,0.00832536353328809,"7","HMGB1"
"NENF",5.3187976779191e-07,3.19108694120867,0.529,0.14,0.0107578001833592,"7","NENF"
"TAX1BP3",7.18701752346022e-07,4.10558808462824,0.353,0.065,0.0145364616429506,"7","TAX1BP3"
"P2RX11",1.0094762189814e-06,3.61882701572876,0.353,0.065,0.0204176660051178,"7","P2RX1"
"USF2",1.24183015425592e-06,3.70775523429266,0.412,0.09,0.0251172566999803,"7","USF2"
"NAP1L12",1.36377288122198e-06,2.63257565542064,0.824,0.547,0.0275836702955957,"7","NAP1L1"
"DYNLL12",1.4898781100051e-06,3.10567154836987,0.706,0.313,0.0301342746529632,"7","DYNLL1"
"FKBP1A2",1.80781193271037e-06,2.71924833244306,0.765,0.425,0.036564804151,"7","FKBP1A"
"PTPN181",2.01696495791461e-06,3.38655587172743,0.471,0.133,0.040795133238781,"7","PTPN18"
"ARPC53",2.0496386234394e-06,2.58591400037711,0.765,0.489,0.0414559907976853,"7","ARPC5"
"RDH11",4.33181297218809e-06,3.43057430180048,0.353,0.072,0.0876152491754763,"7","RDH11"
"WDR12",4.70368472372842e-06,3.07148532641946,0.588,0.237,0.0951367272221311,"7","WDR1"
"KIF2A",4.9003128828289e-06,3.21013839371928,0.412,0.105,0.0991137283680973,"7","KIF2A"
"CARD19",7.3375208201495e-06,4.0883042893035,0.412,0.11,0.148408696108344,"7","CARD19"
"SRGN3",7.69711844673443e-06,2.61113373546537,0.941,0.71,0.155681917703651,"7","SRGN"
"ATP2A3",1.8050050048214e-05,3.19589109283139,0.353,0.078,0.365080312275177,"7","ATP2A3"
"PPDPF1",1.82850354815497e-05,1.52251016814636,0.882,0.792,0.369833127649825,"7","PPDPF"
"DAPP1",2.22617098373564e-05,4.66811624201201,0.294,0.061,0.450265343170371,"7","DAPP1"
"ADIPOR1",2.6328155701831e-05,3.42764411597205,0.412,0.12,0.532513277225234,"7","ADIPOR1"
"SERF23",2.78741116037704e-05,1.54339078228002,0.882,0.841,0.563781781297861,"7","SERF2"
"TMEM50A2",2.99723655513118e-05,2.74716972446485,0.588,0.253,0.606221065640832,"7","TMEM50A"
"RAP1B3",3.05377332840685e-05,3.08237246429121,0.706,0.477,0.617656193403569,"7","RAP1B"
"CRYL1",3.33828515866455e-05,4.34706254070358,0.294,0.062,0.675201556191492,"7","CRYL1"
"NT5C3A",3.37468418965065e-05,2.89888017892381,0.471,0.157,0.682563624198741,"7","NT5C3A"
"NDUFAF31",3.94919405467088e-05,3.20067049062112,0.529,0.205,0.798763989497732,"7","NDUFAF3"
"FLNA3",5.52870641779814e-05,3.24354135621152,0.529,0.197,1,"7","FLNA"
"RAB4A1",5.81961574151729e-05,3.86794117068165,0.412,0.125,1,"7","RAB4A"
"DNAJB61",6.23485602673456e-05,3.39575776174006,0.529,0.221,1,"7","DNAJB6"
"TACC3",8.20526798620558e-05,3.41406340608561,0.294,0.064,1,"7","TACC3"
"MIR4435-2HG",8.77316626151165e-05,3.13983313381995,0.294,0.065,1,"7","MIR4435-2HG"
"BBLN1",0.000110543302411291,2.86658193633997,0.647,0.343,1,"7","BBLN"
"ITGB11",0.000117296911912409,3.36900372852262,0.471,0.17,1,"7","ITGB1"
"WBP21",0.00011839756083766,3.54090259930532,0.412,0.136,1,"7","WBP2"
"HLA-E2",0.000130267262050948,1.62415866181712,0.882,0.858,1,"7","HLA-E"
"STOM",0.000142381018703264,3.35758653329951,0.294,0.068,1,"7","STOM"
"GLA",0.000147927677171272,3.2967039908204,0.294,0.069,1,"7","GLA"
"VDAC31",0.000152690583125643,5.87175199766856,0.471,0.17,1,"7","VDAC3"
"MAGED2",0.000156862407482968,3.06202145827822,0.353,0.098,1,"7","MAGED2"
"SPINT2",0.000171678716127391,3.56813148745045,0.412,0.144,1,"7","SPINT2"
"ARF11",0.000262269095231816,2.32591197676085,0.647,0.44,1,"7","ARF1"
"FTH12",0.000262306971278209,1.42379503382869,1,0.979,1,"7","FTH1"
"RIOK3",0.000299368774919986,3.16407352918972,0.294,0.075,1,"7","RIOK3"
"EIF2AK1",0.000309563826288366,4.10120362980735,0.294,0.078,1,"7","EIF2AK1"
"TRAPPC12",0.000309694223942432,2.65904564693074,0.706,0.423,1,"7","TRAPPC1"
"CYB5R3",0.000333562335751281,3.27322649295691,0.294,0.075,1,"7","CYB5R3"
"LMNA1",0.000386865293662516,2.48592678358684,0.353,0.103,1,"7","LMNA"
"SRSF8",0.000416737537652805,3.13758280010722,0.412,0.142,1,"7","SRSF8"
"DAP",0.000532428733707861,2.74426590006991,0.294,0.077,1,"7","DAP"
"HLA-C2",0.000619638070964197,1.40983130128354,1,0.968,1,"7","HLA-C"
"GSTO12",0.000620122332991587,4.1263444098597,0.529,0.268,1,"7","GSTO1"
"RAB102",0.000678268662755003,2.69592643548662,0.471,0.203,1,"7","RAB10"
"ARHGDIB2",0.000737184501356496,1.21100781920422,0.882,0.895,1,"7","ARHGDIB"
"PGD1",0.000799190903860623,3.06429176450024,0.353,0.112,1,"7","PGD"
"PRKAR1A1",0.000837456389467402,3.38065362771901,0.412,0.153,1,"7","PRKAR1A"
"HSPB1",0.00097658472023298,2.75966638005823,0.353,0.113,1,"7","HSPB1"
"ACTG13",0.00106832491673275,1.22006301485776,0.824,0.827,1,"7","ACTG1"
"DBNL2",0.00109854276819073,2.49040723463315,0.471,0.225,1,"7","DBNL"
"AP2M1",0.0018353338718874,2.5776488218699,0.529,0.283,1,"7","AP2M1"
"RBBP6",0.00194427754907324,2.72170668841826,0.412,0.183,1,"7","RBBP6"
"CST32",0.00205274330393221,0.724724956154592,0.706,0.292,1,"7","CST3"
"ABTB1",0.00207311010038392,3.23321953656726,0.294,0.09,1,"7","ABTB1"
"TMBIM1",0.00212993334374653,3.29309562243529,0.294,0.096,1,"7","TMBIM1"
"TMED3",0.00224754450035989,2.69670492944716,0.294,0.097,1,"7","TMED3"
"TPM32",0.002632308798459,3.55164576767255,0.647,0.428,1,"7","TPM3"
"R3HDM4",0.00277312483021728,3.56406226746404,0.294,0.095,1,"7","R3HDM4"
"STX112",0.00307060706834159,2.48138856641448,0.353,0.143,1,"7","STX11"
"UXS1",0.00367537061714519,2.75045238000185,0.294,0.095,1,"7","UXS1"
"TGFB12",0.00384427587949048,1.95217414106582,0.529,0.304,1,"7","TGFB1"
"CAMTA1",0.0045003265953151,3.46968873275846,0.294,0.109,1,"7","CAMTA1"
"EIF4G21",0.00452820663172553,2.61741957883938,0.471,0.264,1,"7","EIF4G2"
"CD993",0.00505360196659718,2.75545771707523,0.471,0.232,1,"7","CD99"
"UBAC21",0.00508950844823858,1.9674523552899,0.471,0.266,1,"7","UBAC2"
"ARHGAP45",0.00551671089117812,2.22783870829631,0.412,0.206,1,"7","ARHGAP45"
"AP2S12",0.00604194714493007,2.0635085062044,0.529,0.326,1,"7","AP2S1"
"LYL11",0.00626163469973685,3.3520579666497,0.294,0.11,1,"7","LYL1"
"STXBP22",0.00649531255994233,1.90948548495898,0.471,0.249,1,"7","STXBP2"
"ENSG000002899012",0.00681649245203396,2.36516691232859,0.471,0.265,1,"7","ENSG00000289901"
"TMEM2191",0.00731527106535367,2.27196473034006,0.471,0.258,1,"7","TMEM219"
"GAPDH2",0.00816660548885573,1.01222967065117,0.824,0.808,1,"7","GAPDH"
"HTATIP21",0.00844715762665554,2.60324347282769,0.294,0.116,1,"7","HTATIP2"
"ZYX2",0.00910057342312296,2.55796315900325,0.294,0.112,1,"7","ZYX"
"FCER1A",0,9.11027216708065,1,0.003,0,"8","FCER1A"
"CLEC10A",2.76711429026856e-139,6.88795727856505,0.867,0.013,5.5967653634972e-135,"8","CLEC10A"
"ENHO",9.10279366036302e-119,8.45717621947079,0.4,0.002,1.84113104574502e-114,"8","ENHO"
"AXL",3.77961351961129e-113,7.63963567249277,0.333,0.001,7.64464630476579e-109,"8","AXL"
"SERPINF1",3.25343921141903e-58,6.45710317712198,0.267,0.002,6.58040614901613e-54,"8","SERPINF1"
"FLT3",3.43109377198786e-58,6.32540619819081,0.267,0.002,6.93973026322265e-54,"8","FLT3"
"RTN1",2.84978712139573e-28,4.24255077843805,0.467,0.022,5.76397943173501e-24,"8","RTN1"
"CD1C",1.766244533855e-27,4.37372517946039,0.4,0.017,3.57240619417512e-23,"8","CD1C"
"IL1B1",5.36087023025329e-24,3.11599990416026,0.8,0.077,1.08428961277103e-19,"8","IL1B"
"PID1",4.40165237544676e-22,3.43206640276903,0.6,0.047,8.90278209457862e-18,"8","PID1"
"HLA-DOA",5.23475970789118e-22,3.3015069698578,0.333,0.014,1.05878249851807e-17,"8","HLA-DOA"
"PHACTR1",1.93685925357777e-21,2.70786705030151,0.667,0.059,3.9174915262864e-17,"8","PHACTR1"
"UPK3A",1.98311604890134e-21,3.94671741105226,0.267,0.009,4.01105052050784e-17,"8","UPK3A"
"ARHGAP31",4.33504901186336e-21,3.56707628465177,0.467,0.03,8.76807013139484e-17,"8","ARHGAP31"
"HDAC91",9.24315785977652e-21,2.71252125945132,0.733,0.075,1.8695211087184e-16,"8","HDAC9"
"NR4A3",8.51103364060853e-20,3.40324209427316,0.6,0.053,1.72144166414948e-15,"8","NR4A3"
"MTCL2",2.14820419130063e-19,4.15297532264908,0.267,0.011,4.34495779732466e-15,"8","MTCL2"
"CPVL2",3.33900145942273e-19,2.7009006255526,0.867,0.11,6.75346435182841e-15,"8","CPVL"
"CD1D",5.36148012744046e-18,3.24536151702684,0.533,0.045,1.08441297057611e-13,"8","CD1D"
"CIITA",3.0507487398854e-17,3.12444579003163,0.533,0.047,6.17044440129222e-13,"8","CIITA"
"CD331",1.56233320080177e-16,3.01746551140687,0.6,0.061,3.15997513194167e-12,"8","CD33"
"ENSG00000300184",1.73928490311235e-16,3.55094081337516,0.267,0.013,3.51787764503505e-12,"8","ENSG00000300184"
"HLA-DQA11",5.21023760228164e-16,3.12643229690016,1,0.214,1.05382265743748e-11,"8","HLA-DQA1"
"SULF21",1.65216619572245e-15,2.47980115973725,0.6,0.066,3.34167134746823e-11,"8","SULF2"
"ADAM9",1.04181145208804e-14,3.18336649484914,0.267,0.014,2.10716784299327e-10,"8","ADAM9"
"MAP3K20",4.5680433407506e-14,3.36985970884759,0.333,0.024,9.23932446100216e-10,"8","MAP3K20"
"TNFAIP2",9.92036992440062e-14,2.4706284939719,0.533,0.059,2.00649402090927e-09,"8","TNFAIP2"
"CCDC88A",1.29945987372899e-13,2.88089118977331,0.467,0.045,2.62828754060426e-09,"8","CCDC88A"
"CMAHP1",2.27387791085193e-13,3.46453198390863,0.533,0.064,4.59914546248912e-09,"8","CMAHP"
"CHN21",2.62945530672861e-13,2.85517754991978,0.6,0.078,5.31833630338928e-09,"8","CHN2"
"CFP2",5.16681498956818e-13,2.94210467888444,0.933,0.186,1.04503999979006e-08,"8","CFP"
"LGALS21",6.10778185256836e-13,1.55218860428311,1,0.189,1.23535995750048e-08,"8","LGALS2"
"CST33",8.56587612132566e-13,2.56832963466339,1,0.291,1.73253410429933e-08,"8","CST3"
"TBC1D12",1.53517403245884e-12,3.52214153574098,0.333,0.027,3.10504299805125e-08,"8","TBC1D12"
"PLXDC22",1.86113853458197e-12,2.02882132195201,0.8,0.135,3.76433880004549e-08,"8","PLXDC2"
"TTC7A1",1.86498333904851e-12,2.1442985606498,0.733,0.115,3.77211530155952e-08,"8","TTC7A"
"IGSF62",2.68341199272803e-12,2.56524559189926,0.667,0.104,5.42746909649172e-08,"8","IGSF6"
"ID1",3.27747754429538e-12,3.33698578232353,0.467,0.053,6.62902608109184e-08,"8","ID1"
"HLA-DQB11",4.33956753694399e-12,2.23903978414689,0.933,0.219,8.77720930022291e-08,"8","HLA-DQB1"
"GAS72",4.4689191209564e-12,2.40472509310254,0.733,0.124,9.03883581404642e-08,"8","GAS7"
"INSR",4.89199372682169e-12,3.2820359612028,0.333,0.028,9.89454651186955e-08,"8","INSR"
"MAFG",8.86036092353110e-12,3.39904421199746,0.267,0.018,1.7920966003934e-07,"8","MAFG"
"RAB312",9.08637944830235e-12,2.46903134977738,0.6,0.085,1.83781110721363e-07,"8","RAB31"
"RASSF4",1.1322475121919e-11,2.80021050262683,0.4,0.04,2.29008381815933e-07,"8","RASSF4"
"MAP3K11",1.15580414876927e-11,2.59512594454305,0.467,0.053,2.33772947130073e-07,"8","MAP3K11"
"HLA-DRB63",1.21358888210492e-11,2.82921950105275,0.8,0.188,2.45460487294541e-07,"8","HLA-DRB6"
"TMEM273",2.31435105176643e-11,2.76665684995029,0.267,0.019,4.68100643730278e-07,"8","TMEM273"
"HLA-DPB13",2.60618221451209e-11,2.73802938632192,1,0.447,5.27126414707215e-07,"8","HLA-DPB1"
"PLEKHG2",2.67322284030671e-11,3.38548263871623,0.267,0.019,5.40686051680435e-07,"8","PLEKHG2"
"CD300C1",2.80710184798643e-11,2.46624495871251,0.467,0.054,5.67764419773736e-07,"8","CD300C"
"LGMN",3.80674752595316e-11,3.54851355817149,0.267,0.019,7.69952754599286e-07,"8","LGMN"
"GNB4",5.2100890492983e-11,2.88686468864707,0.267,0.019,1.05379261111107e-06,"8","GNB4"
"LRMDA2",5.53236722847427e-11,3.07783205360149,0.533,0.079,1.11897659563121e-06,"8","LRMDA"
"KANTR",6.09037689034501e-11,2.93303802214187,0.267,0.019,1.23183962984118e-06,"8","KANTR"
"DPYSL2",6.51979004971655e-11,2.86340778395151,0.267,0.019,1.31869273545567e-06,"8","DPYSL2"
"AP1S22",6.93100120517806e-11,2.26114388278829,0.933,0.261,1.40186430375931e-06,"8","AP1S2"
"NAPSB2",8.93935897774509e-11,1.93771352434892,0.667,0.106,1.80807474683872e-06,"8","NAPSB"
"KLF42",1.2429747803241e-10,1.86766201297372,0.667,0.106,2.51404079068353e-06,"8","KLF4"
"RRP122",1.80762772580361e-10,2.14762713978808,0.8,0.171,3.65610783821038e-06,"8","RRP12"
"CDKN1A",2.78921458686964e-10,2.63630160496018,0.467,0.061,5.64146542340253e-06,"8","CDKN1A"
"NDUFV3",3.03294517392453e-10,2.06288535040744,0.533,0.073,6.13443490877975e-06,"8","NDUFV3"
"APLP22",3.60313258807495e-10,1.89079258105031,0.8,0.156,7.2876959726404e-06,"8","APLP2"
"GRN2",4.01535628023151e-10,1.84965600420426,0.867,0.205,8.12145961239624e-06,"8","GRN"
"HLA-DPA13",4.44640308581895e-10,2.36686938708846,1,0.429,8.99329488137741e-06,"8","HLA-DPA1"
"HLA-DRA3",4.59770817401167e-10,2.33670165118273,1,0.448,9.299324552756e-06,"8","HLA-DRA"
"RPS6KA4",5.46156203236522e-10,2.82369811936074,0.333,0.033,1.10465553666619e-05,"8","RPS6KA4"
"ICAM1",5.78866334740553e-10,3.44269407500422,0.333,0.035,1.17081504864624e-05,"8","ICAM1"
"HLA-DMA2",6.05965752356829e-10,1.89509221684453,0.933,0.246,1.22562633071692e-05,"8","HLA-DMA"
"RNF1302",6.33969163022656e-10,3.16124070253691,0.8,0.194,1.28226602912962e-05,"8","RNF130"
"GPR141",6.46465276205117e-10,2.71110213502274,0.333,0.033,1.30754066765247e-05,"8","GPR141"
"TREM1",7.95729475621338e-10,2.44363462555952,0.333,0.033,1.60944243739172e-05,"8","TREM1"
"LMO2",8.26997699012787e-10,3.30077158120631,0.267,0.022,1.67268554602326e-05,"8","LMO2"
"DOCK51",8.73563068637878e-10,2.66345770750509,0.467,0.064,1.76686866262697e-05,"8","DOCK5"
"LYZ1",1.15269846266176e-09,2.06504942439369,1,0.355,2.33144791057967e-05,"8","LYZ"
"HLA-DRB53",1.25445954066303e-09,2.25920638541471,0.933,0.303,2.53726986694505e-05,"8","HLA-DRB5"
